event_date,event_timestamp,event_name,event_value_in_usd,user_id,user_pseudo_id,user_first_touch_timestamp,category,mobile_model_name,mobile_brand_name,operating_system,language,is_limited_ad_tracking,browser,browser_version,country,medium,name,traffic_source,platform,total_item_quantity,purchase_revenue_in_usd,refund_value_in_usd,shipping_value_in_usd,tax_value_in_usd,transaction_id,page_title,page_location,source,page_referrer,campaign
20201130,1606735250512920,user_engagement,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,Stickers | Stationery | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Stickers,,,
20201119,1605787254497328,page_view,,,5284418088.7325696525,1605787196644908,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,,
20201130,1606735451184250,user_engagement,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,Terms of Use,https://shop.googlemerchandisestore.com/store-policies/terms-of-use/,,,
20210107,1609983214923478,page_view,,,83167127.4909883047,1609983214923478,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201204,1607068205412299,view_item,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,1,,,,,(not set),Lifestyle,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel?,
20201204,1607068304346329,user_engagement,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,,,
20201130,1606735861194819,user_engagement,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,Google Youth Hero Tee Maroon,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+Hero+Tee+Maroon,,,
20201204,1607101293428381,page_view,,,1144425.5675543246,1607101293428381,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,(not set),cpc,<Other>,google,WEB,,,,,,,Page Unavailable,http://shop.googlemerchandisestore.com/google+redesign/accessories/google+cork+tablet+case,,,
20210125,1611537984968772,user_engagement,,,59652303.7334535516,1611536607744373,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Belgium,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,,
20201119,1605787628493281,user_engagement,,,5284418088.7325696525,1605787196644908,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Land & Sea Nalgene Water Bottle,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Google+Land+and+Sea+Nalgene+Water+Bottle+LS,,,
20201119,1605787666075193,user_engagement,,,5284418088.7325696525,1605787196644908,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Unisex Eco Tee Black,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Unisex+Eco+Tee+Black,,,
20210118,1610961230947185,user_engagement,,,6905027.1372385289,1610961087935483,desktop,Edge,Microsoft,Web,en-gb,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Android | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Android,,https://shop.googlemerchandisestore.com/Google+Redesign/eco+friendly?,
20201110,1604996195182352,user_engagement,,,4455030.1201516669,1604995431151719,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Summer19 Crew Grey,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Google+Summer19+Crew+Grey,shop.googlemerchandisestore.com,,(referral)
20201204,1607069505245014,page_view,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,,Drinkware | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Drinkware,,,
20201206,1607264157794842,user_engagement,,,10618490.4802171210,1607250711626059,desktop,Edge,Microsoft,Web,,No,Edge,86.0,Malaysia,cpc,<Other>,google,WEB,,,,,,,Bags | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Bags,google,,<Other>
20201205,1607166145633110,scroll,,,26105642.9980893113,1607048938967068,desktop,Edge,Microsoft,Web,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Campus Collection | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection,shop.googlemerchandisestore.com,,(referral)
20201209,1607554974120477,view_promotion,,,5521288.3648544982,1607554965019834,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/,,,
20210106,1609954458281534,first_visit,,,4307189.9564038664,1609954458281534,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,India,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201111,1605085894585465,page_view,,,5823061.9157756741,1605085204149405,desktop,Edge,Microsoft,Web,en,No,Edge,87.0,India,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,shop.googlemerchandisestore.com,,(referral)
20201215,1608074242326818,view_item,,,7106926.1112623583,1608074122162726,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,Ireland,cpc,<Other>,google,WEB,,,,,,(not set),Sale | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance,google,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Drinkware?,<Other>
20210106,1609904543245109,scroll,,,26422555.7199170911,1609904447061639,desktop,Edge,Microsoft,Windows,en,No,Edge,87.0,Spain,cpc,<Other>,google,WEB,,,,,,,Notebooks | Stationery | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Notebooks,shop.googlemerchandisestore.com,,(referral)
20201212,1607811166043456,page_view,,,61373174.6672743156,1607811166043456,desktop,Edge,Microsoft,Web,en-us,No,Edge,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://www.googlemerchandisestore.com/,,,
20210127,1611733025561909,scroll,,,3901627232.4029794145,,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Super G Unisex Joggers,https://shop.googlemerchandisestore.com/Google+Redesign/Super+G+Unisex+Joggers,,https://shop.googlemerchandisestore.com/Google+Redesign/New?,
20210111,1610343346972464,scroll,,,5207148.0458631331,1610343101432066,desktop,Edge,Microsoft,Web,,No,Edge,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Eco-Friendly | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/eco+friendly,shop.googlemerchandisestore.com,,(referral)
20210101,1609483714118053,user_engagement,,,4124604.0408794437,1609483706240554,desktop,Edge,Microsoft,Web,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens/Mens+T+Shirts,google,,<Other>
20210116,1610786653625873,user_engagement,,,91133314.4607314875,1610786339198870,desktop,Edge,Microsoft,Web,,No,Edge,86.0,Italy,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - Log In,https://shop.googlemerchandisestore.com/signin.html,google,https://shop.googlemerchandisestore.com/basket.html?,<Other>
20201119,1605787617511518,view_item,,,5284418088.7325696525,1605787196644908,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,(not set),Google Land & Sea Journal Set,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Google+Land+and+Sea+Journal+Set,,,
20210107,1610040778854018,page_view,,,9044468.6414228135,1610037362968635,desktop,Edge,Microsoft,Web,en,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens/Mens+T+Shirts,google,,<Other>
20201130,1606735436704963,page_view,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,Shipping Information,https://shop.googlemerchandisestore.com/store-policies/shipping-information/,,,
20210127,1611733078613483,add_to_cart,,,3901627232.4029794145,,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,1,,,,,(not set),Writing | Stationery | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Writing,,,
20201111,1605085842398825,page_view,,,5823061.9157756741,1605085204149405,desktop,Edge,Microsoft,Web,en,No,Edge,87.0,India,cpc,<Other>,google,WEB,,,,,,,Sale | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/basket.html?,(referral)
20201128,1606593517340203,page_view,,,79196528.5649458005,1606593394311934,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,Singapore,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,,
20201128,1606593481222903,add_to_cart,,,79196528.5649458005,1606593394311934,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,Singapore,cpc,<Other>,google,WEB,1,,,,,(not set),Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,,
20201111,1605107546971634,session_start,,,81224375.3357071444,1605107546971634,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Drinkware | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Drinkware,,,
20210124,1611507804125411,first_visit,,,3580083307.9909125473,1611507804125411,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,Saudi Arabia,cpc,<Other>,google,WEB,,,,,,,Google Confetti Task Pad,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Google+Confetti+Task+Pad,,,
20201130,1606735952673165,page_view,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,Google Crew Combed Cotton Sock,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Google+Crew+Combed+Cotton+Sock,,,
20210127,1611733132466782,page_view,,,3901627232.4029794145,,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Womens | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Womens,,https://shop.googlemerchandisestore.com/store.html?,
20201212,1607800808461976,user_engagement,,,13380357.2895851612,1607800798234570,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Sweden,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201119,1605798370436478,scroll,,,3294011.2964899899,1605798350476904,desktop,Edge,Microsoft,Windows,en-us,No,Edge,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,google,,<Other>
20201121,1605940169606221,session_start,,,8418186.4813894781,1605940169606221,desktop,Edge,Microsoft,Windows,,No,Edge,87.0,Belarus,cpc,<Other>,google,WEB,,,,,,,Google Pen White,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Pen+White,,,
20201116,1605568527772539,add_shipping_info,,,30129503.7074362162,1604897706997008,desktop,Edge,Microsoft,Windows,,No,Edge,<Other>,India,cpc,<Other>,google,WEB,,,,,,(not set),Checkout Your Information,https://shop.googlemerchandisestore.com/yourinfo.html,,,
20201209,1607500302489953,user_engagement,,,19501344.7802722601,1607500270870143,desktop,Edge,Microsoft,Windows,en-us,No,Edge,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,shop.googlemerchandisestore.com,,(referral)
20201118,1605713353280347,scroll,,,71487066.2860752727,1605713352433373,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,google,,<Other>
20201119,1605787851304715,page_view,,,5284418088.7325696525,1605787196644908,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Youth Hero Tee Grey,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Youth+Hero+Tee+Grey,,,
20201111,1605085933242453,page_view,,,5823061.9157756741,1605085204149405,desktop,Edge,Microsoft,Web,en,No,Edge,87.0,India,cpc,<Other>,google,WEB,,,,,,,Checkout Your Information,https://shop.googlemerchandisestore.com/yourinfo.html,,,
20201206,1607264168896659,scroll,,,10618490.4802171210,1607250711626059,desktop,Edge,Microsoft,Web,,No,Edge,86.0,Malaysia,cpc,<Other>,google,WEB,,,,,,,New | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/New,,https://shop.googlemerchandisestore.com/Google+Redesign/New?,
20201216,1608157368814955,first_visit,,,54972869.8561484650,1608157368814955,desktop,Edge,Microsoft,Web,en-gb,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Daddy Works at Google Book,https://shop.googlemerchandisestore.com/Google+Redesign/Small+Goods/Daddy+Works+at+Google+Book,,,
20201110,1604996389449396,view_item,,,4455030.1201516669,1604995431151719,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,(not set),Sale | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,
20210126,1611647380153513,page_view,,,1634871089.5673894434,1611647321473536,desktop,Edge,Microsoft,Web,zh,No,Edge,86.0,Netherlands,cpc,<Other>,google,WEB,,,,,,,Kids | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Kids,,,
20201112,1605198096752816,user_engagement,,,83531390.4035851233,1605198029361873,desktop,Edge,Microsoft,Web,,No,Edge,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://www.googlemerchandisestore.com/,google,,<Other>
20201106,1604672579351684,user_engagement,,,35987446.5408387449,1604672312706893,desktop,Edge,Microsoft,Windows,,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Lifestyle,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,(referral)
20201204,1607068255619038,page_view,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,,Google Thermal Tumbler Navy,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Thermal+Tumbler+Navy,,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle?,
20201126,1606364011946488,first_visit,,,58778740.4132969689,1606364011946488,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,Sweden,cpc,<Other>,google,WEB,,,,,,,Mugs & Tumblers | Drinkware | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Mugs+Tumblers,,,
20201119,1605788034800225,user_engagement,,,5284418088.7325696525,1605787196644908,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Android Iconic Sock,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Iconic+Sock,,,
20210113,1610514853367414,session_start,,,5158108.4834730021,1610514853367414,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Russia,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20201229,1609212827586556,first_visit,,,4623596.4125249984,1609212827586556,desktop,Edge,Microsoft,Web,zh,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Chrome Dinosaur Collectible,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Chrome+Dinosaur+Collectible,,,
20201106,1604672568196995,view_item,,,35987446.5408387449,1604672312706893,desktop,Edge,Microsoft,Windows,,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,(not set),Lifestyle,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,
20201222,1608666431401936,user_engagement,,,1657811.2208286194,1608666399146331,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,google,,<Other>
20201202,1606892736276738,page_view,,,58703625.9058491162,1606892736276738,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201103,1604405959670287,scroll,,,71689082.1438504199,1604314407805441,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Russia,cpc,<Other>,google,WEB,,,,,,,Kids | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Kids,,,
20210102,1609566104495994,first_visit,,,86247885.5464264757,1609566104495994,desktop,Edge,Microsoft,Windows,,No,Edge,87.0,United Kingdom,cpc,<Other>,google,WEB,,,,,,,Page Unavailable,https://shop.googlemerchandisestore.com/shop.axd/cart,,,
20210115,1610696059931543,page_view,,,5504399532.2094593794,1610696053198755,desktop,Edge,Microsoft,Web,ko,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201127,1606516988496500,session_start,,,43121812.5944314001,1606486522530880,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,,,
20201110,1604995543723338,user_engagement,,,4455030.1201516669,1604995431151719,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Super G Unisex Joggers,https://shop.googlemerchandisestore.com/Google+Redesign/Super+G+Unisex+Joggers,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,(referral)
20201110,1604995811617481,view_item,,,4455030.1201516669,1604995431151719,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,(not set),Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,,
20201116,1605568613336490,page_view,,,30129503.7074362162,1604897706997008,desktop,Edge,Microsoft,Windows,,No,Edge,<Other>,India,cpc,<Other>,google,WEB,,,,,,,Checkout Confirmation,https://shop.googlemerchandisestore.com/ordercompleted.html,,,
20201120,1605884584051885,session_start,,,28757678.2172284914,1605884584051885,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201128,1606557862826415,user_engagement,,,18451001.2723334735,1606553355801285,desktop,Edge,Microsoft,Web,,No,Edge,87.0,China,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,google,,<Other>
20201119,1605787465305085,page_view,,,5284418088.7325696525,1605787196644908,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,,,
20210108,1610084633808703,first_visit,,,6294316.1065287720,1610084633808703,desktop,Edge,Microsoft,Web,en-ca,No,Edge,87.0,Italy,cpc,<Other>,google,WEB,,,,,,,YouTube | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/YouTube,,,
20201210,1607576412119654,session_start,,,91530649.3032970147,1607576412119654,desktop,Edge,Microsoft,Windows,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Page Unavailable,https://shop.googlemerchandisestore.com/google+redesign/apparel/google+dino+game+tee,,,
20201206,1607264208070699,page_view,,,10618490.4802171210,1607250711626059,desktop,Edge,Microsoft,Web,,No,Edge,86.0,Malaysia,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201110,1604993347016148,page_view,,,87394555.7097650372,1604993329224447,desktop,Edge,Microsoft,Windows,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,,,
20201209,1607500509364275,scroll,,,19501344.7802722601,1607500270870143,desktop,Edge,Microsoft,Windows,en-us,No,Edge,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,shop.googlemerchandisestore.com,,(referral)
20201123,1606094509045978,page_view,,,1320797.0029229794,1606094509045978,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,google,,<Other>
20201123,1606097396750072,session_start,,,6184633.0633538715,1606097396750072,desktop,Edge,Microsoft,Windows,en-us,No,Edge,<Other>,Cyprus,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201106,1604672450176764,user_engagement,,,35987446.5408387449,1604672312706893,desktop,Edge,Microsoft,Windows,,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel?,(referral)
20201224,1608839181698003,scroll,,,2621256.8999949265,1608839179405554,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Turkey,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,,,
20210116,1610786339198870,session_start,,,91133314.4607314875,1610786339198870,desktop,Edge,Microsoft,Web,,No,Edge,86.0,Italy,cpc,<Other>,google,WEB,,,,,,,Womens | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Womens,,,
20201108,1604798677687489,scroll,,,5811412.8962494256,1604796150060318,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Netherlands,cpc,<Other>,google,WEB,,,,,,,Bags | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Bags,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/?,(referral)
20201128,1606593534933106,page_view,,,79196528.5649458005,1606593394311934,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,Singapore,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,shop.googlemerchandisestore.com,,(referral)
20201229,1609248602323516,page_view,,,54556787.3821673030,1609248602323516,desktop,Edge,Microsoft,Windows,,No,Edge,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,google,,(organic)
20201119,1605787676909983,user_engagement,,,5284418088.7325696525,1605787196644908,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Zip Hoodie F/C,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Zip+Hoodie+FC,,,
20201101,1604198014454132,page_view,,,3498060.3850720604,1604198014454132,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://www.googlemerchandisestore.com/,google,,<Other>
20210120,1611115240564983,user_engagement,,,48287393.2227768406,1611114864332320,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Stickers | Stationery | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Stickers,shop.googlemerchandisestore.com,,(referral)
20210115,1610749701174007,user_engagement,,,3675918.1533601148,1610749165172328,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20210103,1609643751939903,page_view,,,5398955.8428751073,1609643751939903,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,Switzerland,cpc,<Other>,google,WEB,,,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens/Mens+T+Shirts,google,,<Other>
20201212,1607800798234570,page_view,,,13380357.2895851612,1607800798234570,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Sweden,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201123,1606153856868337,page_view,,,3273094.5205009713,1606153856868337,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,google,,<Other>
20201215,1608074122162726,session_start,,,7106926.1112623583,1608074122162726,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,Ireland,cpc,<Other>,google,WEB,,,,,,,Drinkware | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Drinkware,,,
20201209,1607555021543262,page_view,,,5521288.3648544982,1607554965019834,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Lifestyle,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Kids?,(referral)
20210112,1610471445471469,first_visit,,,79527614.5607253269,1610471445471469,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201204,1607051725266986,session_start,,,45612596.8570653868,1607051725266986,desktop,Edge,Microsoft,Windows,,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20210102,1609628531052933,page_view,,,66143298.3226523045,1609628531052933,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Bags | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Bags,,,
20210125,1611537408165696,page_view,,,59652303.7334535516,1611536607744373,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Belgium,cpc,<Other>,google,WEB,,,,,,,Sale | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance,,https://shop.googlemerchandisestore.com/?,
